Order ID,Order Date,Customer Name,Order Type,Total Quantity,Perfume Oils Quantity,Perfume Oils Bottle Sizes,Unit Price(Perfume Oil),Body Splashes Quantity,Unit Price (Body Splashes),Boxed Perfume Quantity,Boxed Perfume(Unit Price),Total Price,Payment Method,Shipping Method,Shipping Cost,Order Status
1289,2025-04-15 00:00:00,Mitchell Sellers,Wholesale,132,30,3ml,5.84,42,24.86,60,78.47,5927.52,Cash,Pick Up,,Complete
1290,2025-03-06 00:00:00,Erica Johnson,Retail,3,2,3ml,9.63,,,1,40.77,60.03,Cash,Pick Up,,Complete
1291,2025-01-25 00:00:00,Sylvia Schroeder,Wholesale,72,51,6ml,11.54,6,29,15,33.87,1270.59,Cash,Pick Up,,Complete
1292,2025-04-09 00:00:00,Shannon Yu,Wholesale,21,17,50ml nozzle(Preorder),94.25,,,4,40.13,1812.77,Cash,Delivery,50,Complete
1293,2025-02-16 00:00:00,Tom Foster,Retail,2,,,,,,2,73.83,147.66,Cash,Pick Up,,Complete
1294,2025-02-15 00:00:00,Eric Taylor,Retail,2,2,50ml,113.68,,,,,287.36,Bank Transfer,Delivery,60,Complete
1295,2025-03-16 00:00:00,Travis Conner,Retail,1,,,,,,1,86.12,86.12,Cash,Pick Up,,Complete
1296,2025-04-27 00:00:00,May,Wholesale,31,31,50ml,71.06,,,,,2202.86,Cash,Pick Up,,Complete
1297,2025-02-18 00:00:00,Marie Thompson,Retail,8,1,15ml,38.69,1,20.4,6,97.15,641.99,Cash,Pick Up,,Complete
1298,2025-05-25 00:00:00,Melissa Mcfarland,Wholesale,97,7,50ml nozzle(Preorder),116,61,32.26,29,35.11,3878.05,Bank Transfer,Delivery,80,Complete
1299,2025-04-14 00:00:00,Courtney Chapman,Retail,9,3,15ml,37.03,2,30.98,4,49.09,369.41,Cash,Pick Up,,Complete
1300,2025-03-15 00:00:00,Eric Barker,Wholesale,131,6,3ml,7.76,62,26.23,63,55.99,5200.19,Cash,Pick Up,,Complete
1301,2025-01-13 00:00:00,Nicholas Rush,Wholesale,141,10,3ml,7.64,48,27.99,83,92.82,9203.98,Bank Transfer,Delivery,80,Complete
1302,2025-05-11 00:00:00,Jenna Gamble,Wholesale,83,49,15ml,44.27,12,18.89,22,87.43,4319.37,Cash,Pick Up,,Complete
1303,2025-01-19 00:00:00,Amanda Guzman,Wholesale,136,94,6ml,7.27,2,34.15,40,92.25,4441.68,Cash,Pick Up,,Complete
1304,2025-01-02 00:00:00,Tracy Walker,Retail,4,4,3ml,14.39,,,,,92.56,Cash,Delivery,35,Complete
1305,2025-01-12 00:00:00,Taylor Taylor,Retail,3,3,15ml,48.76,,,,,146.28,Cash,Pick Up,,Complete
1306,2025-06-26 00:00:00,Maame Yaa,Wholesale,72,54,50ml nozzle(Preorder),126.14,18,28.65,,,7407.26,Cash,Delivery,80,Complete
1307,2025-02-02 00:00:00,Sandra C,Retail,5,1,15ml,44,3,28.65,1,56.47,186.42,Cash,Pick Up,,Complete
1308,2025-03-25 00:00:00,Cynthia Haas,Wholesale,24,20,3ml,6.38,,,4,84.97,517.48,Bank Transfer,Delivery,50,Complete
1309,2025-01-23 00:00:00,Bob,Retail,5,4,15ml,47.83,1,22.45,,,273.77,Mobile Money,Delivery,60,Complete
1310,2025-01-22 00:00:00,Stephen Davis,Retail,4,1,30ml,89.58,,,3,36.02,257.64,Mobile Money,Delivery,60,Complete
1311,2025-03-23 00:00:00,Margaret Tanner,Wholesale,67,55,15ml,33.48,9,20.43,3,70.98,2308.21,Mobile Money,Delivery,70,Complete
1312,2025-04-08 00:00:00,Kekeli,Wholesale,93,32,6ml,11.52,58,21.41,3,74.38,1833.56,Cash,Pick Up,,Complete
1313,2025-03-04 00:00:00,Irene B,Wholesale,63,23,6ml,11.28,40,30.26,,,1469.84,Mobile Money,Delivery,,Complete
1314,2025-05-13 00:00:00,Derek Wright,Retail,9,2,50ml,166.78,2,18.96,5,77.3,757.98,Cash,Pick Up,,Complete
1315,2025-05-26 00:00:00,David Rodriguez,Wholesale,88,47,6ml,20.84,2,29.63,39,28.42,2207.12,Cash,Delivery,60,Complete
1316,2025-03-14 00:00:00,Ella A,Wholesale,150,139,3ml,10.53,1,33.48,10,95.48,2451.95,Cash,Pick Up,,Complete
1317,2025-05-03 00:00:00,James Oconnor,Retail,8,3,30ml,92.25,5,23.87,,,396.1,Cash,Pick Up,,Complete
1318,2025-03-07 00:00:00,Stacey Snyder,Wholesale,122,68,6ml,8.04,23,28.83,31,40.55,2466.86,Cash,Pick Up,,Complete
1319,2025-05-19 00:00:00,Joshua Garcia,Retail,1,1,6ml,8.72,,,,,8.72,Cash,Pick Up,,Complete
1320,2025-04-24 00:00:00,Sean Curtis,Retail,3,2,30ml,88.42,,,1,58.08,234.92,Cash,Pick Up,,Complete
1321,2025-02-19 00:00:00,Carla Jones,Retail,6,2,50ml nozzle(Preorder),119.94,2,30.3,2,42.83,426.14,Bank Transfer,Delivery,40,Complete
1322,2025-05-01 00:00:00,Elizabeth Flores,Retail,8,8,15ml,44.66,,,,,417.28,Mobile Money,Delivery,60,Complete
1323,2025-04-21 00:00:00,Maadwoa,Retail,10,6,6ml,11.69,,,4,67.72,401.02,Bank Transfer,Delivery,60,Complete
1324,2025-05-28 00:00:00,Maadwoa,Wholesale,58,24,15ml,44.66,11,29.57,23,83.39,3315.08,Cash,Pick Up,,Complete
1325,2025-03-22 00:00:00,Angela Jackson,Wholesale,44,26,30ml,64.35,10,30.55,8,82.91,2641.88,Cash,Pick Up,,Complete
1326,2025-03-22 00:00:00,Nicholas Payne,Wholesale,30,25,3ml,5.22,,,5,94.25,661.75,Mobile Money,Delivery,60,Complete
1327,2025-05-02 00:00:00,Anna Wheeler,Retail,4,1,15ml,47.61,1,24.17,2,93.47,258.72,Cash,Pick Up,,Complete
1328,2025-05-24 00:00:00,Karen Johnson,Wholesale,80,38,50ml,71.5,6,32.97,36,39.75,4345.82,Mobile Money,Delivery,,Complete
1329,2025-01-11 00:00:00,Carmen Preston,Retail,5,5,3ml,12.38,,,,,121.9,Mobile Money,Delivery,60,Complete
1330,2025-04-23 00:00:00,Akosua B,Retail,7,7,3ml,11.77,,,,,82.39,Cash,Pick Up,,Complete
1331,2025-01-22 00:00:00,Brian Harris,Wholesale,120,114,30ml,88.18,,,6,68.81,10465.38,Cash,Pick Up,,Complete
1332,2025-01-22 00:00:00,Michael Bowen,Wholesale,51,8,15ml,38.39,39,33.58,4,35.99,1840.7,Cash,Delivery,80,Complete
1333,2025-05-14 00:00:00,Deborah Campbell,Retail,1,1,15ml,47.77,,,,,47.77,Cash,Delivery,,Complete
1334,2025-03-28 00:00:00,Anthony Armstrong,Wholesale,131,81,3ml,10.53,10,29.91,40,46.94,3029.63,Cash,Pick Up,,Complete
1335,2025-02-21 00:00:00,Maadwoa,Wholesale,91,70,6ml,20.34,1,33.75,20,28.77,2112.95,Cash,Delivery,80,Complete
1336,2025-04-15 00:00:00,Brittany Ward,Retail,7,,,,4,29.85,3,52.17,275.91,Cash,Pick Up,,Complete
1337,2025-06-21 00:00:00,Edward Stanley,Wholesale,94,92,50ml,74.71,1,22.79,1,34,6930.11,Cash,Pick Up,,Complete
1338,2025-01-03 00:00:00,Iddris,Wholesale,11,2,6ml,6.86,1,24.35,8,39.09,390.79,Mobile Money,Delivery,40,Complete
1339,2025-06-20 00:00:00,Christina Johnson,Retail,10,1,50ml,136.35,2,32.81,7,61.17,630.16,Cash,Pick Up,,Complete
1340,2025-06-25 00:00:00,Afia A,Wholesale,41,12,50ml nozzle(Preorder),130.23,29,21.15,,,2226.11,Cash,Delivery,50,Complete
1341,2025-06-04 00:00:00,Edgar Miller,Wholesale,26,12,50ml nozzle(Preorder),104.41,5,26.09,9,42.21,1763.26,Cash,Pick Up,,Complete
1342,2025-02-20 00:00:00,Elizabeth Sanders,Retail,5,5,30ml,83.7,,,,,453.5,Mobile Money,Delivery,35,Complete
1343,2025-06-12 00:00:00,Matthew Davis MD,Wholesale,37,4,6ml,19.94,12,30.86,21,44.4,1382.48,Cash,Pick Up,,Complete
1344,2025-03-03 00:00:00,Stephen Wood,Retail,10,6,50ml nozzle(Preorder),114.27,4,25.25,,,786.62,Cash,Pick Up,,Complete
1345,2025-01-21 00:00:00,Dennis Marshall,Retail,5,1,3ml,7.69,,,4,52.78,218.81,Cash,Delivery,,Complete
1346,2025-06-28 00:00:00,Derrick Brown,Retail,1,,,,1,28,,,28,Cash,Pick Up,,Complete
1347,2025-03-22 00:00:00,Mary Miller,Wholesale,73,40,15ml,39.71,28,26.17,5,63.98,2641.06,Cash,Pick Up,,Complete
1348,2025-04-29 00:00:00,Joshua Arellano,Wholesale,64,21,50ml nozzle(Preorder),92.94,2,25.9,41,61.24,4514.38,Cash,Pick Up,,Complete
1349,2025-06-11 00:00:00,Kristen Randall,Retail,8,2,50ml nozzle(Preorder),137.53,1,25.13,5,29.76,498.99,Cash,Delivery,50,Complete
1350,2025-05-01 00:00:00,Blessing,Wholesale,117,101,6ml,15.62,5,21.13,11,34.83,2066.4,Cash,Pick Up,,Complete
1351,2025-06-05 00:00:00,Iddris,Wholesale,11,7,6ml,10.73,3,34.24,1,67.55,285.38,Cash,Delivery,40,Complete
1352,2025-05-03 00:00:00,Jennifer Nichols,Retail,7,2,50ml nozzle(Preorder),102.99,3,34.34,2,32.82,374.64,Cash,Pick Up,,Complete
1353,2025-02-10 00:00:00,Karen Keith,Wholesale,66,66,6ml,12.64,,,,,914.24,Bank Transfer,Delivery,80,Complete
1354,2025-04-06 00:00:00,Blake Orr,Retail,10,6,3ml,11.87,4,27,,,179.22,Cash,Pick Up,,Complete
1355,2025-06-26 00:00:00,Kathryn Lester,Wholesale,100,72,3ml,5.19,15,24.29,13,45.72,1332.39,Cash,Pick Up,,Complete
1356,2025-06-11 00:00:00,Megan Oliver,Retail,8,4,15ml,43.66,4,23.63,,,309.16,Cash,Delivery,40,Complete
1357,2025-06-09 00:00:00,Peter Thompson,Wholesale,66,31,50ml,101.57,31,18.33,4,64.79,3976.06,Mobile Money,Delivery,,Complete
1358,2025-02-06 00:00:00,Dr. Rhonda Martinez,Retail,8,4,30ml,87.79,,,4,41.91,518.8,Cash,Pick Up,,Complete
1359,2025-05-05 00:00:00,William Graham,Wholesale,127,63,50ml nozzle(Preorder),70.2,28,24.05,36,72.69,7792.84,Cash,Delivery,80,Complete
1360,2025-03-05 00:00:00,Lori Flowers MD,Wholesale,54,38,15ml,39.54,3,30.5,13,42.04,2140.54,Cash,Pick Up,,Complete
1361,2025-06-14 00:00:00,Suzanne Jones,Retail,1,1,6ml,10.45,,,,,45.45,Bank Transfer,Delivery,35,Complete
1362,2025-01-28 00:00:00,James Nguyen,Wholesale,100,59,30ml,77.28,9,27.44,32,70.76,7070.8,Cash,Pick Up,,Complete
1363,2025-01-05 00:00:00,Jimmy Marks,Retail,5,1,30ml,85.7,4,27.97,,,197.58,Cash,Pick Up,,Complete
1364,2025-04-12 00:00:00,Iddris,Retail,6,1,50ml nozzle(Preorder),118.75,2,18.43,3,59.27,333.42,Cash,Pick Up,,Complete
1365,2025-01-18 00:00:00,Maame Yaa,Wholesale,78,41,50ml,59.82,36,26.7,1,80.04,3493.86,Mobile Money,Delivery,,Complete
1366,2025-05-20 00:00:00,Afia A,Wholesale,66,11,15ml,44.43,48,23.75,7,57.71,2032.7,Cash,Delivery,,Complete
1367,2025-02-28 00:00:00,Sandra C,Retail,3,,,,1,25.62,2,36.3,98.22,Cash,Pick Up,,Complete
1368,2025-03-24 00:00:00,Lisa Mills,Wholesale,19,7,3ml,5.4,7,30.89,5,96.4,736.03,Cash,Delivery,,Complete
1369,2025-05-21 00:00:00,Jason Hernandez,Retail,1,1,3ml,12.42,,,,,12.42,Cash,Pick Up,,Complete
1370,2025-05-11 00:00:00,Nana Akua Lawyer,Wholesale,59,14,30ml,56.24,37,29.93,8,69.87,2453.73,Cash,Pick Up,,Complete
1371,2025-05-23 00:00:00,Olivia Ayers,Wholesale,107,27,50ml,56.71,19,28.67,61,72.84,6519.14,Cash,Pick Up,,Complete
1372,2025-04-11 00:00:00,Kristine Garcia,Retail,3,1,15ml,40.02,2,23.56,,,87.14,Cash,Pick Up,,Complete
1373,2025-02-22 00:00:00,Irene B,Retail,1,1,6ml,11.14,,,,,71.14,Mobile Money,Delivery,60,Complete
1374,2025-02-25 00:00:00,Joseph Cooper,Retail,4,4,15ml,41.96,,,,,167.84,Cash,Delivery,,Complete
1375,2025-04-10 00:00:00,James Washington,Retail,1,,,,,,1,89.95,149.95,Bank Transfer,Delivery,60,Complete
1376,2025-01-28 00:00:00,Amanda Hill,Retail,7,2,30ml,91.22,3,22.85,2,99.05,484.09,Bank Transfer,Delivery,35,Complete
1377,2025-05-26 00:00:00,Lee Steele,Wholesale,18,,,,8,33.81,10,49.85,768.98,Cash,Pick Up,,Complete
1378,2025-06-17 00:00:00,Steve Rivera,Wholesale,19,11,50ml nozzle(Preorder),82.4,3,25.19,5,91.1,1487.47,Cash,Delivery,50,Complete
1379,2025-06-24 00:00:00,Zoe,Wholesale,83,18,30ml,87.62,33,33.09,32,85.64,5469.61,Bank Transfer,Delivery,60,Complete
1380,2025-06-27 00:00:00,Patrick Mccall,Retail,3,,,,,,3,34.2,162.6,Bank Transfer,Delivery,60,Complete
1381,2025-06-23 00:00:00,Alicia Roth,Retail,1,1,50ml nozzle(Preorder),134.59,,,,,169.59,Cash,Delivery,35,Complete
1382,2025-03-14 00:00:00,Douglas Vasquez,Wholesale,133,110,30ml,61.95,14,18.23,9,92.61,7983.21,Bank Transfer,Delivery,80,Complete
1383,2025-06-29 00:00:00,Annette Melton,Wholesale,74,3,6ml,9.57,34,25.62,37,28.14,1940.97,Bank Transfer,Delivery,,Complete
1384,2025-04-06 00:00:00,William Ramos,Wholesale,18,9,3ml,10.1,5,25.76,4,62.02,517.78,Bank Transfer,Delivery,50,Complete
1385,2025-03-16 00:00:00,Debra Butler,Wholesale,88,81,30ml,61.91,5,24.83,2,61.66,5262.18,Cash,Pick Up,,Complete
1386,2025-06-15 00:00:00,Akorfa,Retail,6,3,50ml,102.79,,,3,37.91,422.1,Cash,Pick Up,,Complete
1387,2025-02-22 00:00:00,Chelsea Lewis,Wholesale,16,10,50ml nozzle(Preorder),79.43,4,23.81,2,73.55,1036.64,Mobile Money,Delivery,,Complete
1388,2025-06-20 00:00:00,Natalie Malone,Retail,2,1,50ml,128.96,,,1,65.41,244.37,Bank Transfer,Delivery,50,Complete
1389,2025-05-14 00:00:00,Samantha Robertson,Wholesale,91,62,15ml,39.5,3,31.55,26,67.49,4298.39,Cash,Pick Up,,Complete
1390,2025-06-14 00:00:00,Eric Hunter,Retail,4,4,50ml nozzle(Preorder),120.4,,,,,521.6,Bank Transfer,Delivery,40,Complete
1391,2025-03-03 00:00:00,Samuel Suarez,Wholesale,6,6,30ml,60.91,,,,,365.46,Cash,Delivery,,Complete
1392,2025-02-23 00:00:00,Corey Whitaker,Retail,4,4,6ml,8.4,,,,,83.6,Mobile Money,Delivery,50,Complete
1393,2025-03-29 00:00:00,Amanda,Wholesale,70,57,30ml,88.13,1,29.25,12,28.76,5397.78,Cash,Pick Up,,Complete
1394,2025-01-09 00:00:00,Danielle Bryant,Wholesale,83,54,50ml,145.2,19,28.8,10,70.72,9095.2,Cash,Pick Up,,Complete
1395,2025-05-31 00:00:00,Michele Hill,Retail,1,1,30ml,95.06,,,,,155.06,Bank Transfer,Delivery,60,Complete
1396,2025-05-20 00:00:00,Kathy Reid,Retail,8,,,,6,18.66,2,63.1,298.16,Cash,Delivery,60,Complete
1397,2025-02-25 00:00:00,Ella A,Wholesale,122,48,6ml,15.8,43,25.98,31,51.25,3464.29,Cash,Pick Up,,Complete
1398,2025-06-28 00:00:00,Andre Watson,Wholesale,8,2,50ml nozzle(Preorder),120.75,4,33.9,2,60,547.1,Cash,Delivery,50,Complete
1399,2025-06-03 00:00:00,Cassandra Harrell,Wholesale,70,15,50ml,103.64,44,33.34,11,49.12,3621.88,Cash,Delivery,60,Complete
1400,2025-03-19 00:00:00,Hannah Martin,Wholesale,45,4,30ml,72.53,12,18.1,29,83.85,2998.97,Mobile Money,Delivery,60,Complete
1401,2025-04-04 00:00:00,Iddris,Retail,4,3,3ml,8.48,,,1,37.5,122.94,Cash,Delivery,60,Complete
1402,2025-04-22 00:00:00,Nicole Barker,Retail,1,1,30ml,89.47,,,,,89.47,Cash,Pick Up,,Complete
1403,2025-05-02 00:00:00,James Martin,Retail,2,,,,,,2,46.92,93.84,Cash,Pick Up,,Complete
1404,2025-05-23 00:00:00,Traci Vincent,Wholesale,41,7,6ml,7.06,1,21.18,33,42.15,1461.55,Cash,Pick Up,,Complete
1405,2025-04-06 00:00:00,Megan Adams,Wholesale,53,37,3ml,9.77,13,21.95,3,38.61,762.67,Mobile Money,Delivery,,Complete
1406,2025-02-18 00:00:00,Kekeli,Wholesale,140,68,3ml,7.61,67,31.79,5,51.01,2902.46,Mobile Money,Delivery,,Complete
1407,2025-02-02 00:00:00,Alejandro Deleon,Retail,8,3,6ml,14.59,,,5,73.6,451.77,Bank Transfer,Delivery,40,Complete
1408,2025-06-10 00:00:00,Alexa Buck,Wholesale,23,15,3ml,9.83,8,22.2,,,325.05,Cash,Pick Up,,Complete
1409,2025-04-26 00:00:00,Lindsay Smith,Wholesale,73,52,30ml,57.46,1,23.45,20,56.41,4219.57,Cash,Delivery,80,Complete
1410,2025-05-14 00:00:00,Robert Torres,Wholesale,38,30,30ml,77.97,8,30.84,,,2635.82,Bank Transfer,Delivery,50,Complete
1411,2025-03-13 00:00:00,Maria Coleman,Wholesale,116,76,30ml,58.26,1,19.44,39,92.2,8103,Cash,Delivery,60,Complete
1412,2025-05-11 00:00:00,Gregory King,Retail,6,2,50ml,109.44,4,23.24,,,311.84,Cash,Pick Up,,Complete
1413,2025-03-10 00:00:00,Michael Holloway,Wholesale,126,43,50ml nozzle(Preorder),101.83,11,23.82,72,65.22,9416.55,Bank Transfer,Delivery,80,Complete
1414,2025-03-31 00:00:00,Brian Hunt,Retail,10,8,15ml,48.9,,,2,51.34,493.88,Mobile Money,Delivery,,Complete
1415,2025-03-17 00:00:00,Sarah Brooks,Wholesale,91,66,30ml,65.47,21,28.16,4,76.22,5287.26,Bank Transfer,Delivery,70,Complete
1416,2025-06-12 00:00:00,Blessing,Retail,4,3,3ml,12.85,,,1,91.08,169.63,Bank Transfer,Delivery,40,Complete
1417,2025-02-07 00:00:00,Lisa Evans,Wholesale,133,95,30ml,72.47,15,22.6,23,68.91,8808.58,Cash,Pick Up,,Complete
1418,2025-05-07 00:00:00,Arthur Mcneil,Wholesale,70,15,50ml,151.44,24,18.06,31,41.6,3994.64,Cash,Pick Up,,Complete
1419,2025-06-10 00:00:00,Shannon Green,Retail,9,9,6ml,12.52,,,,,112.68,Cash,Pick Up,,Complete
1420,2025-03-13 00:00:00,Stephanie Evans,Wholesale,127,111,15ml,26.95,12,21.08,4,54.02,3520.49,Mobile Money,Delivery,60,Complete
1421,2025-03-28 00:00:00,Nana Kofi B,Retail,3,,,,3,21.48,,,99.44,Mobile Money,Delivery,35,Complete
1422,2025-05-22 00:00:00,Ralph Yoder,Retail,5,3,6ml,11.75,,,2,71.46,178.17,Cash,Pick Up,,Complete
1423,2025-02-22 00:00:00,Rebekah Greene,Wholesale,44,1,50ml,86.72,35,21.74,8,86.01,1535.7,Cash,Pick Up,,Complete
1424,2025-04-15 00:00:00,Melanie Griffith,Wholesale,47,5,50ml nozzle(Preorder),109.92,36,34.56,6,86.29,2361.5,Mobile Money,Delivery,50,Complete
1425,2025-05-29 00:00:00,Yolanda Green,Retail,10,2,6ml,12.75,2,18.05,6,76.32,519.52,Cash,Pick Up,,Complete
1426,2025-04-08 00:00:00,James Johnson,Retail,8,3,3ml,13.81,1,24.95,4,59.98,366.3,Bank Transfer,Delivery,60,Complete
1427,2025-06-05 00:00:00,Bob,Wholesale,131,111,15ml,31.1,16,26.48,4,72.33,4165.1,Cash,Pick Up,,Complete
1428,2025-02-23 00:00:00,Laura Lee,Wholesale,25,19,50ml nozzle(Preorder),114.41,6,20.86,,,2298.95,Cash,Pick Up,,Complete
1429,2025-01-07 00:00:00,Courtney Nichols,Retail,7,4,50ml nozzle(Preorder),114.53,1,21.93,2,71.23,622.51,Cash,Pick Up,,Complete
1430,2025-04-25 00:00:00,Susan Powers,Wholesale,22,14,30ml,75.44,,,8,53.89,1547.28,Cash,Delivery,60,Complete
1431,2025-05-30 00:00:00,Sarah Pittman,Wholesale,117,32,6ml,10.15,44,33.5,41,46.71,3783.91,Mobile Money,Delivery,70,Complete
1432,2025-05-22 00:00:00,Catherine Davis,Wholesale,15,12,3ml,11.48,2,19.53,1,93.94,270.76,Bank Transfer,Delivery,,Complete
1433,2025-02-12 00:00:00,Amanda,Retail,8,2,6ml,22.59,2,22.73,4,93.95,526.44,Cash,Delivery,60,Complete
1434,2025-05-01 00:00:00,David Stokes,Wholesale,29,19,50ml,119.5,,,10,84.47,3175.2,Bank Transfer,Delivery,60,Complete
1435,2025-05-22 00:00:00,Catherine Frazier,Wholesale,66,2,50ml,125.12,25,19.15,39,35.31,2166.08,Cash,Delivery,60,Complete
1436,2025-05-12 00:00:00,Brandon Kelly,Wholesale,45,34,6ml,18.9,2,23.53,9,40.37,1052.99,Cash,Pick Up,,Complete
1437,2025-05-27 00:00:00,Elizabeth French,Wholesale,106,17,3ml,9.01,21,32.39,68,45.42,3921.92,Cash,Pick Up,,Complete
1438,2025-02-04 00:00:00,David Carter,Retail,4,3,50ml nozzle(Preorder),105.49,,,1,45.87,397.34,Cash,Delivery,35,Complete
1439,2025-03-06 00:00:00,Maadwoa,Retail,7,6,50ml nozzle(Preorder),147.16,1,24.02,,,906.98,Cash,Pick Up,,Complete
1440,2025-03-18 00:00:00,Julie Delacruz,Retail,3,3,3ml,8.81,,,,,26.43,Cash,Pick Up,,Complete
1441,2025-06-13 00:00:00,Sandra C,Retail,7,4,3ml,9.65,2,21.38,1,29.15,110.51,Cash,Pick Up,,Complete
1442,2025-03-06 00:00:00,Terry Jones,Retail,10,2,30ml,84.89,4,18.28,4,44.35,420.3,Cash,Pick Up,,Complete
1443,2025-04-06 00:00:00,Kathryn Dillon,Retail,8,5,30ml,82.61,1,34.31,2,45.67,573.7,Cash,Delivery,35,Complete
1444,2025-01-18 00:00:00,Maadwoa,Retail,7,1,15ml,40.32,4,26.71,2,62.35,271.86,Cash,Pick Up,,Complete
1445,2025-01-16 00:00:00,Edwin Brown,Wholesale,85,64,3ml,13.43,5,20.48,16,79.2,2229.12,Cash,Pick Up,,Complete
1446,2025-03-30 00:00:00,Nana Akua Lawyer,Retail,1,1,15ml,46.98,,,,,46.98,Cash,Pick Up,,Complete
1447,2025-04-21 00:00:00,Brenda Gonzalez,Retail,6,,,,6,26.79,,,220.74,Cash,Delivery,60,Complete
1448,2025-03-26 00:00:00,Keith Knox,Wholesale,146,144,3ml,13.49,2,20.61,,,1983.78,Cash,Pick Up,,Complete
1449,2025-01-04 00:00:00,Eugene Baldwin,Retail,5,1,6ml,9.58,1,24.53,3,56.4,238.31,Cash,Delivery,35,Complete
1450,2025-02-23 00:00:00,Katherine Welch,Wholesale,113,72,30ml,83.18,12,33.01,29,58.74,8088.54,Cash,Pick Up,,Complete
1451,2025-01-30 00:00:00,Amanda,Wholesale,15,8,3ml,6.89,7,33.56,,,290.04,Cash,Delivery,,Complete
1452,2025-06-11 00:00:00,Maadwoa,Retail,10,5,15ml,43.66,3,27.31,2,92.9,486.03,Cash,Pick Up,,Complete
1453,2025-05-08 00:00:00,Mark Smith,Wholesale,139,71,6ml,19.37,31,25.38,37,47.6,3923.25,Cash,Pick Up,,Complete
1454,2025-04-29 00:00:00,Philip Jackson,Retail,1,1,3ml,13.63,,,,,53.63,Mobile Money,Delivery,40,Complete
1455,2025-06-09 00:00:00,Katherine Gallagher,Wholesale,144,129,30ml,81.25,11,25.13,4,51.85,11035.08,Mobile Money,Delivery,70,Complete
1456,2025-01-31 00:00:00,Lucas Schultz,Wholesale,86,7,30ml,83.71,55,20.62,24,62.07,3289.75,Cash,Delivery,80,Complete
1457,2025-03-04 00:00:00,Vincent Reyes,Retail,8,6,6ml,14.89,2,32.44,,,154.22,Cash,Pick Up,,Complete
1458,2025-04-20 00:00:00,Curtis Watson,Wholesale,92,20,50ml,92.55,41,19.41,31,33.91,3768.02,Bank Transfer,Delivery,70,Complete
1459,2025-06-23 00:00:00,Frank Whitaker,Wholesale,44,3,30ml,62.04,,,41,37.61,1728.13,Cash,Pick Up,,Complete
1460,2025-01-11 00:00:00,Michael Sims,Retail,10,1,6ml,23.18,,,9,51.77,489.11,Mobile Money,Delivery,,Complete
1461,2025-02-05 00:00:00,Michael Cooper,Wholesale,49,25,3ml,7.3,15,22.95,9,88.25,1321,Cash,Delivery,,Complete
1462,2025-01-09 00:00:00,Maame Yaa,Retail,3,,,,3,28.31,,,84.93,Cash,Pick Up,,Complete
1463,2025-03-17 00:00:00,James Chapman,Retail,3,3,15ml,49.28,,,,,147.84,Cash,Pick Up,,Complete
1464,2025-01-16 00:00:00,Rodney Evans,Retail,7,3,50ml nozzle(Preorder),116.33,2,22.09,2,38.71,505.59,Mobile Money,Delivery,35,Complete
1465,2025-05-29 00:00:00,Nicholas Carlson,Wholesale,43,6,6ml,8.12,28,19.25,9,83.47,1338.95,Cash,Pick Up,,Complete
1466,2025-02-23 00:00:00,Stephen Cowan,Retail,7,6,50ml nozzle(Preorder),133.41,,,1,76.36,876.82,Cash,Pick Up,,Complete
1467,2025-04-10 00:00:00,Steven Howard,Wholesale,99,20,6ml,11.43,50,18.83,29,88.56,3738.34,Cash,Pick Up,,Complete
1468,2025-05-26 00:00:00,Akorfa,Retail,7,5,6ml,21.87,1,30.67,1,78.93,218.95,Cash,Pick Up,,Complete
1469,2025-05-12 00:00:00,Travis Hull,Wholesale,7,2,30ml,59.17,2,32.88,3,52.09,380.37,Mobile Money,Delivery,40,Complete
1470,2025-06-07 00:00:00,Darryl Acosta,Retail,4,1,3ml,13.21,3,28.74,,,99.43,Cash,Pick Up,,Complete
1471,2025-05-16 00:00:00,Nicholas Lawrence,Wholesale,32,30,6ml,9.17,2,23.65,,,322.4,Cash,Pick Up,,Complete
1472,2025-01-12 00:00:00,Jacob Santos,Wholesale,117,98,30ml,88.78,1,28.05,18,48.89,9608.51,Cash,Pick Up,,Complete
1473,2025-02-27 00:00:00,Shawn Scott,Wholesale,110,75,30ml,84.2,4,25.09,31,61.38,8398.14,Bank Transfer,Delivery,80,Complete
1474,2025-01-11 00:00:00,Amber Vang,Retail,1,,,,1,24.71,,,24.71,Mobile Money,Delivery,,Complete
1475,2025-05-18 00:00:00,Martha Smith,Retail,4,3,30ml,80.96,,,1,33.48,276.36,Cash,Pick Up,,Complete
1476,2025-05-22 00:00:00,Jennifer James,Retail,1,1,30ml,99.78,,,,,99.78,Bank Transfer,Delivery,,Complete
1477,2025-04-20 00:00:00,Kara Hernandez,Wholesale,66,49,50ml nozzle(Preorder),91.36,17,27.27,,,5000.23,Bank Transfer,Delivery,60,Complete
1478,2025-02-13 00:00:00,Ella A,Retail,1,,,,,,1,95.04,95.04,Cash,Pick Up,,Complete
1479,2025-03-21 00:00:00,Lorraine Turner,Retail,7,2,6ml,20.4,3,24.14,2,83.09,279.4,Cash,Pick Up,,Complete
1480,2025-02-15 00:00:00,Mary Nelson,Wholesale,25,4,3ml,13.11,3,19.12,18,83.46,1612.08,Cash,Pick Up,,Complete
1481,2025-01-22 00:00:00,Maadwoa,Retail,2,2,50ml,90.99,,,,,181.98,Cash,Pick Up,,Complete
